Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:2vnTwaL9xDNG88xClpfNQk,f2c7860442964a8aa327c08f81ce884e,2025-12-11T20:54:23Z,1,You weirdo.,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3EgvmOhP3NQUHY7d6PDOUg,f2c7860442964a8aa327c08f81ce884e,2025-12-11T20:54:23Z,0,I am embarrassed to play this song...I dare not roll my windows down as this song plays.,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3IQSYqnKsCTMLWn2xE3HFT,f2c7860442964a8aa327c08f81ce884e,2025-12-11T20:54:23Z,2,,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,f2c7860442964a8aa327c08f81ce884e,2025-12-11T20:54:23Z,1,,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3U3hFkMr0Q90pD24EkE3Pr,f2c7860442964a8aa327c08f81ce884e,2025-12-11T20:54:23Z,1,"Well, I guess if I gave Kendrick points, I should to SZA too, ha!",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:50AB24h51HlBrp6PqOg50k,f2c7860442964a8aa327c08f81ce884e,2025-12-11T20:54:23Z,2,"Whereas I was embarrassed with ""Me so Horny"", this song cracked me up much.",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:57KQl5dPg8HV1QCAd59Cyp,f2c7860442964a8aa327c08f81ce884e,2025-12-11T20:54:23Z,0,"When this came on, I thought the Sephiroth song was playing, lol....",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:6nBh8A8eL6dpul4FgNEKoL,f2c7860442964a8aa327c08f81ce884e,2025-12-11T20:54:23Z,0,"What a gamble, but no, it doesn't count.",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:6Zj3YsYfj8YTY9aGMDnpn8,f2c7860442964a8aa327c08f81ce884e,2025-12-11T20:54:23Z,0,"Sorry, they're not my kind of music at all. 0 points given by me for your 46 fucks.",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:2vnTwaL9xDNG88xClpfNQk,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-12T10:10:09Z,3,"This was actually the only other song I considered voting for this round. It was tough to decide how many points to give, but since the other song was my favorite, +3 feels about right",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3IQSYqnKsCTMLWn2xE3HFT,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-12T10:10:09Z,7,"Most songs on this playlist were not the type of music I usually listen to, so it was tough to decide where my votes should go. Lonely Island was the closest to my taste, so somehow it is getting the majority of my points",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:6nBh8A8eL6dpul4FgNEKoL,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-12T10:10:09Z,0,"No ""E"" rating from Spotify, so I restrained myself from giving a vote here",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:1p5kC161fWMA2QlwV3Vi4W,40c82386fde649698175204b126c1f48,2025-12-12T14:03:40Z,1,I guess this song passed me by in 2004...  Eamon also makes me think of Lord of the Rings character names...,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:23IJ5wLRhEZ9DOuia5mPiZ,40c82386fde649698175204b126c1f48,2025-12-12T14:03:40Z,1,I'm not sure if this song was supposed to be an early version of the Leo-pointing-at-tv meme?  ,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:2T8yuUKl1nhmtaIocqWo4i,40c82386fde649698175204b126c1f48,2025-12-12T14:03:40Z,0,"I think I lack the catholic background to properly appreciate the lyrics.  Might be the most faithful use of classical instruments I've ever heard in a pop song (compared to, say, Diddy or Kanye using violins or symphonies playing metal songs).  Don't really like the German chorus aesthetic but like I said, I'm not of that religious/cultural background.",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:2vnTwaL9xDNG88xClpfNQk,40c82386fde649698175204b126c1f48,2025-12-12T14:03:40Z,0,"I still don't like nihilism or south park-style moral equivalence humor.  It's not true that everybody sucks equally.  You must pick a side instead of just shrugging your shoulders - even though picking a side is pretty draining, and it's difficult to sift through each position's BS (so for a lot of people it won't be worth the effort).",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3EgvmOhP3NQUHY7d6PDOUg,40c82386fde649698175204b126c1f48,2025-12-12T14:03:40Z,0,"Yeah, still using that racist love you long time movie quote....",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3GNmo4ljOTnd8k6VKug1Ut,40c82386fde649698175204b126c1f48,2025-12-12T14:03:40Z,1,I always like giving points to these little artists,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3IQSYqnKsCTMLWn2xE3HFT,40c82386fde649698175204b126c1f48,2025-12-12T14:03:40Z,1,"I agree, you picked a great round to use this song",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,40c82386fde649698175204b126c1f48,2025-12-12T14:03:40Z,0,"The song did start to grow on me after like 4 listens, but I still can't get over how much I hate Kendrick's voice.",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3udCid1W2whR6CQrVpsKUh,40c82386fde649698175204b126c1f48,2025-12-12T14:03:40Z,0,Not bad but I can't get over the fact that 'goddamn' is enough to earn an E rating.,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:50AB24h51HlBrp6PqOg50k,40c82386fde649698175204b126c1f48,2025-12-12T14:03:40Z,2,"Surprised to find this was pretty catchy.  And funny, having met a few 'sexpats' in various countries.  Not my genre, but I kinda get Rammstein now.",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:57KQl5dPg8HV1QCAd59Cyp,40c82386fde649698175204b126c1f48,2025-12-12T14:03:40Z,0,"I couldn't get into this, but I liked 'Things Will Fall Apart', which played as a recommended song after the playlist ended.",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:62nQ8UZVqR2RMvkJHkcO2o,40c82386fde649698175204b126c1f48,2025-12-12T14:03:40Z,2,I said stop baiting me!  😂  Eddie's pronunciation is even more confusing now that I can read the actual lyrics,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:6nBh8A8eL6dpul4FgNEKoL,40c82386fde649698175204b126c1f48,2025-12-12T14:03:40Z,0,"I doubt this will get any points but I predicted that our ears could use a clean song this round.  Anyway, this song only makes sense if you have watched the TV scene immediately before it (about a man who refuses to sell fruit to New Zealanders), and approximately none of you have.

Also, continuing the streak of 'making Emma wish she had downvotes'",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:6Zj3YsYfj8YTY9aGMDnpn8,40c82386fde649698175204b126c1f48,2025-12-12T14:03:40Z,0,"is... this a NIN diss track?  I just ... what?!?  Um, I guess I'm on Trent Reznor's side and I'm not even a big fan of him.",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:7E66uxFz2NtHWAyiGXotha,40c82386fde649698175204b126c1f48,2025-12-12T14:03:40Z,2,"I dig it, and the part where she interpolated Air Supply's ""All Out Of Love"" ('smoke on your skin...') was unexpected",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:1p5kC161fWMA2QlwV3Vi4W,03706e4d1d7f485fb17402c595c6e3d2,2025-12-13T01:22:05Z,2,,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:23IJ5wLRhEZ9DOuia5mPiZ,03706e4d1d7f485fb17402c595c6e3d2,2025-12-13T01:22:05Z,0,Blink and you’d miss the expletive! ,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:2T8yuUKl1nhmtaIocqWo4i,03706e4d1d7f485fb17402c595c6e3d2,2025-12-13T01:22:05Z,0,"I probably should have gone with my other safer choice. But I listened to this song for the first time because I thought it was about the infamous Berlin club, expecting it to be techno. But was pleasantly surprised by the experimentalness of this song and it made me curious about what was the artist's intentions.",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:2vnTwaL9xDNG88xClpfNQk,03706e4d1d7f485fb17402c595c6e3d2,2025-12-13T01:22:05Z,0,What does he have against philatelists? They are a fucking joy!  Fuck everything else though,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3GNmo4ljOTnd8k6VKug1Ut,03706e4d1d7f485fb17402c595c6e3d2,2025-12-13T01:22:05Z,2,I liked this song too ,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3IQSYqnKsCTMLWn2xE3HFT,03706e4d1d7f485fb17402c595c6e3d2,2025-12-13T01:22:05Z,1,,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,03706e4d1d7f485fb17402c595c6e3d2,2025-12-13T01:22:05Z,2,Best part of the Super Bowl was all the boomers getting offended by Kendrick Lamar's halftime show. Maybe not all music for meant for them!,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3U3hFkMr0Q90pD24EkE3Pr,03706e4d1d7f485fb17402c595c6e3d2,2025-12-13T01:22:05Z,1,It’s sample from Girl From Ipanema that really carries this song ,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3udCid1W2whR6CQrVpsKUh,03706e4d1d7f485fb17402c595c6e3d2,2025-12-13T01:22:05Z,0,I’d be okay with my daughter listening to this song,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:50AB24h51HlBrp6PqOg50k,03706e4d1d7f485fb17402c595c6e3d2,2025-12-13T01:22:05Z,1,"Sure, why not.",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:57KQl5dPg8HV1QCAd59Cyp,03706e4d1d7f485fb17402c595c6e3d2,2025-12-13T01:22:05Z,0,Most intriguing song on this playlist for me. But could be more explicit! ,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:62nQ8UZVqR2RMvkJHkcO2o,03706e4d1d7f485fb17402c595c6e3d2,2025-12-13T01:22:05Z,1,I can’t understand what Eddie Vedder is saying most of the time so I feel like it’s safe for kids to listen to this. But a point because I like Pearl Jam. ,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:1AFCfG17PPf29y3xEW9uuR,17967ba07eb34cc79ad594431228c338,2025-12-15T05:58:28Z,2,,98464b98a72b4e6ab7b35294150cff94
spotify:track:7Fq8S5PgNcz6QiVFGfXqwy,17967ba07eb34cc79ad594431228c338,2025-12-15T05:58:28Z,2,,98464b98a72b4e6ab7b35294150cff94
spotify:track:2stkLJ0JNcXkIRDNF3ld6c,17967ba07eb34cc79ad594431228c338,2025-12-15T05:58:28Z,1,,98464b98a72b4e6ab7b35294150cff94
spotify:track:1iCHl2R7xoEsh7CvYe5Ej0,17967ba07eb34cc79ad594431228c338,2025-12-15T05:58:28Z,2,,98464b98a72b4e6ab7b35294150cff94
spotify:track:1CPZ5BxNNd0n0nF4Orb9JS,17967ba07eb34cc79ad594431228c338,2025-12-15T05:58:28Z,3,,98464b98a72b4e6ab7b35294150cff94
spotify:track:2stkLJ0JNcXkIRDNF3ld6c,8f417b39dd2c4db190f99a5c65de0d17,2025-12-15T22:33:47Z,0,"The song is fine, but not drenched in nostalgia for me. ",98464b98a72b4e6ab7b35294150cff94
spotify:track:7Fq8S5PgNcz6QiVFGfXqwy,8f417b39dd2c4db190f99a5c65de0d17,2025-12-15T22:33:47Z,2,Very nice rendition! Didn't know about this one. ,98464b98a72b4e6ab7b35294150cff94
spotify:track:731rnSkAluFeKZaGTHig7W,8f417b39dd2c4db190f99a5c65de0d17,2025-12-15T22:33:47Z,0,"I feel like I should like this guy, but he hasn't resonated with me yet. Any specific shows or videos you can recommend? ",98464b98a72b4e6ab7b35294150cff94
spotify:track:6BDXJ0h8oeM6ECoK7OvP1d,8f417b39dd2c4db190f99a5c65de0d17,2025-12-15T22:33:47Z,2,"Love it. Still haven't gone on the ride though, must visit again soon. To all non Dutch people here, when you find yourself in NL (again), go to the Efteling! We'll go with you! ",98464b98a72b4e6ab7b35294150cff94
spotify:track:5MoDQWMDMaAGDEiWsJfeCi,8f417b39dd2c4db190f99a5c65de0d17,2025-12-15T22:33:47Z,1,...and then record with the tape deck when it finally came on! Hoping the DJs wouldn't yammer on too much... Good song! ,98464b98a72b4e6ab7b35294150cff94
spotify:track:5IcFRKTt7ftKDjNGprTtAt,8f417b39dd2c4db190f99a5c65de0d17,2025-12-15T22:33:47Z,0,Not my jam. ,98464b98a72b4e6ab7b35294150cff94
spotify:track:4nwjvcUjV7cexhwA40Bh5i,8f417b39dd2c4db190f99a5c65de0d17,2025-12-15T22:33:47Z,1,Elena definitely got me to like Laufey. Too bad I can't get tickets to the concert anymore... ,98464b98a72b4e6ab7b35294150cff94
spotify:track:4aVZ63wuFxMHFEPeqBQDnQ,8f417b39dd2c4db190f99a5c65de0d17,2025-12-15T22:33:47Z,2,"This type of music is so formulaic, but by golly it works. The typical voices, the swelling of the music. This must've been an awesome show! ",98464b98a72b4e6ab7b35294150cff94
spotify:track:0aXyKHIbW9ybqwOAIfNSgf,8f417b39dd2c4db190f99a5c65de0d17,2025-12-15T22:33:47Z,0,This is like the intro to the play? Kinda weird to listen to stand alone... ,98464b98a72b4e6ab7b35294150cff94
spotify:track:0CfjYjURpMhOP0WCcRTxia,8f417b39dd2c4db190f99a5c65de0d17,2025-12-15T22:33:47Z,0,Bit too kiddy for me. But nice message! ,98464b98a72b4e6ab7b35294150cff94
spotify:track:0MHStU0muAIEMbwdnebYu2,8f417b39dd2c4db190f99a5c65de0d17,2025-12-15T22:33:47Z,0,"Ah yes... This generations ""Let it go""? Or is it the other one? Nah, definitely Golden! ",98464b98a72b4e6ab7b35294150cff94
spotify:track:1CPZ5BxNNd0n0nF4Orb9JS,8f417b39dd2c4db190f99a5c65de0d17,2025-12-15T22:33:47Z,1,"Ah yes... This generations ""Let it go""? Or is it the other one? Nah definitely this one! ",98464b98a72b4e6ab7b35294150cff94
spotify:track:1iCHl2R7xoEsh7CvYe5Ej0,8f417b39dd2c4db190f99a5c65de0d17,2025-12-15T22:33:47Z,0,Schnitzel with noodles? ,98464b98a72b4e6ab7b35294150cff94
spotify:track:1WkMMavIMc4JZ8cfMmxHkI,8f417b39dd2c4db190f99a5c65de0d17,2025-12-15T22:33:47Z,1,I can definitely see kids dancing and bouncing around on this one!,98464b98a72b4e6ab7b35294150cff94
spotify:track:1AFCfG17PPf29y3xEW9uuR,cb32b95f19b94a969db5e02c6102bb00,2025-12-15T23:51:02Z,0,"I know the song, but it's not my jam",98464b98a72b4e6ab7b35294150cff94
spotify:track:0CfjYjURpMhOP0WCcRTxia,cb32b95f19b94a969db5e02c6102bb00,2025-12-15T23:51:02Z,0,"Funny song, didn't know it, thanks for sharing",98464b98a72b4e6ab7b35294150cff94
spotify:track:0aXyKHIbW9ybqwOAIfNSgf,cb32b95f19b94a969db5e02c6102bb00,2025-12-15T23:51:02Z,4,"A true classic, one that I listened to as a kid, and the children of my children will listen to still. I remember running through the living room trying to act it out as a kid :)",98464b98a72b4e6ab7b35294150cff94
spotify:track:5BKKy9fIJL5uM9fz1SnqyP,cb32b95f19b94a969db5e02c6102bb00,2025-12-15T23:51:02Z,0,"MJ has a lot of great songs, but this isn't one of them. For me anyway",98464b98a72b4e6ab7b35294150cff94
spotify:track:4nwjvcUjV7cexhwA40Bh5i,cb32b95f19b94a969db5e02c6102bb00,2025-12-15T23:51:02Z,1,"Indeed, she does! But I already knew that :) Hopefully it will rub off on her parents ;)",98464b98a72b4e6ab7b35294150cff94
spotify:track:2stkLJ0JNcXkIRDNF3ld6c,cb32b95f19b94a969db5e02c6102bb00,2025-12-15T23:51:02Z,1,"Cute, small and wholesome. What else do you want in a kids song.",98464b98a72b4e6ab7b35294150cff94
spotify:track:1WkMMavIMc4JZ8cfMmxHkI,cb32b95f19b94a969db5e02c6102bb00,2025-12-15T23:51:02Z,0,"I did have the option to stop the feeling. But I persisted and listened to the whole track! Nothing wrong with it, but not my jam",98464b98a72b4e6ab7b35294150cff94
spotify:track:1iCHl2R7xoEsh7CvYe5Ej0,cb32b95f19b94a969db5e02c6102bb00,2025-12-15T23:51:02Z,1,"Beautiful! Funnily enough, I never listened to this as a kid, but I absolutely love it without any nostalgia. Must be good then ;)",98464b98a72b4e6ab7b35294150cff94
spotify:track:1CPZ5BxNNd0n0nF4Orb9JS,cb32b95f19b94a969db5e02c6102bb00,2025-12-15T23:51:02Z,0,"Fun song, but cult of the new. And two KPDH songs?",98464b98a72b4e6ab7b35294150cff94
spotify:track:0MHStU0muAIEMbwdnebYu2,cb32b95f19b94a969db5e02c6102bb00,2025-12-15T23:51:02Z,0,"Fun song, but cult of the new",98464b98a72b4e6ab7b35294150cff94
spotify:track:7Fq8S5PgNcz6QiVFGfXqwy,cb32b95f19b94a969db5e02c6102bb00,2025-12-15T23:51:02Z,0,"Some parts work reaaaally well in this version, but other parts just take me out of the spell.",98464b98a72b4e6ab7b35294150cff94
spotify:track:731rnSkAluFeKZaGTHig7W,cb32b95f19b94a969db5e02c6102bb00,2025-12-15T23:51:02Z,3,Why no comment? I want to know why you submitted this song? I love it.,98464b98a72b4e6ab7b35294150cff94
spotify:track:5MoDQWMDMaAGDEiWsJfeCi,cb32b95f19b94a969db5e02c6102bb00,2025-12-15T23:51:02Z,0,"Oh, the nostalgia of being 12 and slow-dancing to this at school. I remember thinking it was such a wonderful song. However, it didn't stand the test of time for me",98464b98a72b4e6ab7b35294150cff94
spotify:track:5IcFRKTt7ftKDjNGprTtAt,cb32b95f19b94a969db5e02c6102bb00,2025-12-15T23:51:02Z,0,"I wanted to like it, but it's just not it for me",98464b98a72b4e6ab7b35294150cff94
spotify:track:6BDXJ0h8oeM6ECoK7OvP1d,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-16T13:26:47Z,3,"Finally, a song my kids and I can enjoy! I do wonder how well this does for the half of voters who do not know the Efteling.",98464b98a72b4e6ab7b35294150cff94
spotify:track:731rnSkAluFeKZaGTHig7W,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-16T13:26:47Z,0,"Fun, not enough for points...",98464b98a72b4e6ab7b35294150cff94
spotify:track:0MHStU0muAIEMbwdnebYu2,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-16T13:26:47Z,1,"I'm struggling rating this song. My kids love this song, they would give 4 points. But I'm so done with this song, EVERY car ride it's KPop demon hunters, I don't want to listen to this in my music league, haha... So minus 3 for me. that's 1 point!",98464b98a72b4e6ab7b35294150cff94
spotify:track:1CPZ5BxNNd0n0nF4Orb9JS,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-16T13:26:47Z,1,"I cannot listen to any more K-pop demon hunter songs! But one point from my kids, who love this song.",98464b98a72b4e6ab7b35294150cff94
spotify:track:1iCHl2R7xoEsh7CvYe5Ej0,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-16T13:26:47Z,2,I was thinking posting this song. I have seen the movie 100 times. So nostalgic!,98464b98a72b4e6ab7b35294150cff94
spotify:track:0CfjYjURpMhOP0WCcRTxia,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-16T13:26:47Z,1,"Ah, sweet.",98464b98a72b4e6ab7b35294150cff94
spotify:track:0aXyKHIbW9ybqwOAIfNSgf,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-16T13:26:47Z,2,We had a tape with Peter and the Wolf. We listened to it on every long car ride. Some much memories.,98464b98a72b4e6ab7b35294150cff94
spotify:track:7Fq8S5PgNcz6QiVFGfXqwy,f2c7860442964a8aa327c08f81ce884e,2025-12-16T22:50:24Z,1,Sweet story! Sweet song!,98464b98a72b4e6ab7b35294150cff94
spotify:track:0aXyKHIbW9ybqwOAIfNSgf,f2c7860442964a8aa327c08f81ce884e,2025-12-16T22:50:24Z,0,"Not really a song, so no points from me, but I do like how they used all the dif music instruments to portray each character.",98464b98a72b4e6ab7b35294150cff94
spotify:track:0CfjYjURpMhOP0WCcRTxia,f2c7860442964a8aa327c08f81ce884e,2025-12-16T22:50:24Z,0,"Lol, what a weird song.",98464b98a72b4e6ab7b35294150cff94
spotify:track:0MHStU0muAIEMbwdnebYu2,f2c7860442964a8aa327c08f81ce884e,2025-12-16T22:50:24Z,0,"It's so darn catchy. But I'm a washed out mainstreamer, so my point goes to Golden....Ha!",98464b98a72b4e6ab7b35294150cff94
spotify:track:1AFCfG17PPf29y3xEW9uuR,f2c7860442964a8aa327c08f81ce884e,2025-12-16T22:50:24Z,1,"I'm trying so hard to imagine 10 year old you going and buying this CD at Free Record Shop or whatever store.... Anyway, I like it enough.",98464b98a72b4e6ab7b35294150cff94
spotify:track:1CPZ5BxNNd0n0nF4Orb9JS,f2c7860442964a8aa327c08f81ce884e,2025-12-16T22:50:24Z,1,"Yeah, I can't not give this a point...Ha!",98464b98a72b4e6ab7b35294150cff94
spotify:track:1iCHl2R7xoEsh7CvYe5Ej0,f2c7860442964a8aa327c08f81ce884e,2025-12-16T22:50:24Z,3,"Oooh, I liked this song too!",98464b98a72b4e6ab7b35294150cff94
spotify:track:1WkMMavIMc4JZ8cfMmxHkI,f2c7860442964a8aa327c08f81ce884e,2025-12-16T22:50:24Z,2,"I always thought this was a standalone song, not connected to a movie. Whatever, it's still a great song to me.",98464b98a72b4e6ab7b35294150cff94
spotify:track:2stkLJ0JNcXkIRDNF3ld6c,f2c7860442964a8aa327c08f81ce884e,2025-12-16T22:50:24Z,0,It's my least favorite Disney song.....,98464b98a72b4e6ab7b35294150cff94
spotify:track:4aVZ63wuFxMHFEPeqBQDnQ,f2c7860442964a8aa327c08f81ce884e,2025-12-16T22:50:24Z,1,Why did it get replaced?,98464b98a72b4e6ab7b35294150cff94
spotify:track:5BKKy9fIJL5uM9fz1SnqyP,f2c7860442964a8aa327c08f81ce884e,2025-12-16T22:50:24Z,0,"Unfortunately I'm not a fan of it, even tho it's my son's pick ",98464b98a72b4e6ab7b35294150cff94
spotify:track:5IcFRKTt7ftKDjNGprTtAt,f2c7860442964a8aa327c08f81ce884e,2025-12-16T22:50:24Z,0,Too weird for me.,98464b98a72b4e6ab7b35294150cff94
spotify:track:6BDXJ0h8oeM6ECoK7OvP1d,f2c7860442964a8aa327c08f81ce884e,2025-12-16T22:50:24Z,1,Have not been on the new ride yet. But I dig it and I like the Danse Macabre inspiration too.,98464b98a72b4e6ab7b35294150cff94
spotify:track:731rnSkAluFeKZaGTHig7W,f2c7860442964a8aa327c08f81ce884e,2025-12-16T22:50:24Z,0,"Flintstones was my least favorite cartoon. Not sure why. Anyway, this version is so off for me, I think I might've given it a point if it was like the original tv theme song.",98464b98a72b4e6ab7b35294150cff94
spotify:track:4nwjvcUjV7cexhwA40Bh5i,03706e4d1d7f485fb17402c595c6e3d2,2025-12-19T06:08:04Z,2,She does have good taste! Mine likes “Mystical Magical” 😅,98464b98a72b4e6ab7b35294150cff94
spotify:track:4aVZ63wuFxMHFEPeqBQDnQ,03706e4d1d7f485fb17402c595c6e3d2,2025-12-19T06:08:04Z,1,Some songs just really make an impression on a kid ,98464b98a72b4e6ab7b35294150cff94
spotify:track:2stkLJ0JNcXkIRDNF3ld6c,03706e4d1d7f485fb17402c595c6e3d2,2025-12-19T06:08:04Z,1,,98464b98a72b4e6ab7b35294150cff94
spotify:track:1WkMMavIMc4JZ8cfMmxHkI,03706e4d1d7f485fb17402c595c6e3d2,2025-12-19T06:08:04Z,1,This is a good pick…we liked Better Place a lot too. ,98464b98a72b4e6ab7b35294150cff94
spotify:track:1AFCfG17PPf29y3xEW9uuR,03706e4d1d7f485fb17402c595c6e3d2,2025-12-19T06:08:04Z,1,"Unexpected pick for a kid’s song, but I get it ",98464b98a72b4e6ab7b35294150cff94
spotify:track:0MHStU0muAIEMbwdnebYu2,03706e4d1d7f485fb17402c595c6e3d2,2025-12-19T06:08:04Z,2,"When I changed one of my songs for this round, I got the alert that someone else also picked a song from this album. Normally I would have switched my pick to avoid a showdown, but honestly the songs are good. I watched the movie with low expectations, but was pleasantly surprised. Maybe the kids are alright. ",98464b98a72b4e6ab7b35294150cff94
spotify:track:0aXyKHIbW9ybqwOAIfNSgf,03706e4d1d7f485fb17402c595c6e3d2,2025-12-19T06:08:04Z,1,You were a cultured child. Much more sophisticated than my initial pick of “What Does the Fox Say” ,98464b98a72b4e6ab7b35294150cff94
spotify:track:5MoDQWMDMaAGDEiWsJfeCi,03706e4d1d7f485fb17402c595c6e3d2,2025-12-19T06:08:04Z,1,,98464b98a72b4e6ab7b35294150cff94
spotify:track:5BKKy9fIJL5uM9fz1SnqyP,03706e4d1d7f485fb17402c595c6e3d2,2025-12-19T06:08:04Z,0,"It’s not bad, but hard to compare to MJ’s hits ",98464b98a72b4e6ab7b35294150cff94
spotify:track:5MoDQWMDMaAGDEiWsJfeCi,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-19T08:53:40Z,2,"The ""say my name"" part gets me every time. I gave this song multiple points in my high school friends' league, and here I am doing it again",98464b98a72b4e6ab7b35294150cff94
spotify:track:4aVZ63wuFxMHFEPeqBQDnQ,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-19T08:53:40Z,0,I still haven't been to Disney World!,98464b98a72b4e6ab7b35294150cff94
spotify:track:2stkLJ0JNcXkIRDNF3ld6c,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-19T08:53:40Z,2,Pixar and Disney songs will usually get my vote,98464b98a72b4e6ab7b35294150cff94
spotify:track:1WkMMavIMc4JZ8cfMmxHkI,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-19T08:53:40Z,2,,98464b98a72b4e6ab7b35294150cff94
spotify:track:1AFCfG17PPf29y3xEW9uuR,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-19T08:53:40Z,4,"Yorick? This is the type of song I love, but haven't dared to play so far. Hoping this ends up doing well",98464b98a72b4e6ab7b35294150cff94
spotify:track:0MHStU0muAIEMbwdnebYu2,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-19T08:53:40Z,0,Wondering if I would appreciate these songs more if I watch the movie,98464b98a72b4e6ab7b35294150cff94
spotify:track:0aXyKHIbW9ybqwOAIfNSgf,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-19T08:53:40Z,0,Seems like an intro to the piece?,98464b98a72b4e6ab7b35294150cff94
spotify:track:7Fq8S5PgNcz6QiVFGfXqwy,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-19T08:53:40Z,0,"Interesting cover, but the original is still the one that triggers the nostalgia for me",98464b98a72b4e6ab7b35294150cff94
spotify:track:5BKKy9fIJL5uM9fz1SnqyP,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-19T08:53:40Z,0,"Interesting, I didn't know about this album. I prefer the old MJ, but will give the rest of the album a listen out of curiosity",98464b98a72b4e6ab7b35294150cff94
spotify:track:5MoDQWMDMaAGDEiWsJfeCi,40c82386fde649698175204b126c1f48,2025-12-19T20:00:14Z,2,Nice one.  Emma?  I think the categories 'kids songs' and 'songs I liked as a kid' should be separate categories though.,98464b98a72b4e6ab7b35294150cff94
spotify:track:5IcFRKTt7ftKDjNGprTtAt,40c82386fde649698175204b126c1f48,2025-12-19T20:00:14Z,1,"This was a surprise to me because I generally don't like POTUSA's music, but the things that irk me about them are strengths for this genre",98464b98a72b4e6ab7b35294150cff94
spotify:track:5BKKy9fIJL5uM9fz1SnqyP,40c82386fde649698175204b126c1f48,2025-12-19T20:00:14Z,0,"Would have liked to give this a point since it was new to me and kind of a fun vintage 80's MJ feeling (I'd only heard the other hit on the album), but a bit of an odd fit considering the mature subject and his controversial history",98464b98a72b4e6ab7b35294150cff94
spotify:track:4nwjvcUjV7cexhwA40Bh5i,40c82386fde649698175204b126c1f48,2025-12-19T20:00:14Z,1,Laufey is another mixed feelings pick for me.  Honestly I find the mod-century Americana thing pretty gimmicky but I admire how she's found an alternate princess stereotype separate from Taylor's version,98464b98a72b4e6ab7b35294150cff94
